id_turma;situacao_turma;nome_prof;codigo;nome_materia;total_aprovados;total;aprovacao
57635825;CONSOLIDADA;FILIPE MARTEL DE MAGALHAES BORGES;ECT2104;QUÍMICA GERAL;17.0;64.0;0.265625
57635826;CONSOLIDADA;FILIPE MARTEL DE MAGALHAES BORGES;ECT2104;QUÍMICA GERAL;11.0;39.0;0.28205128205128205
57635827;CONSOLIDADA;FILIPE MARTEL DE MAGALHAES BORGES;ECT2104;QUÍMICA GERAL;12.0;41.0;0.2926829268292683
57635828;CONSOLIDADA;FILIPE MARTEL DE MAGALHAES BORGES;ECT2104;QUÍMICA GERAL;12.0;43.0;0.27906976744186046
57635830;CONSOLIDADA;ELISAMA VIEIRA DOS SANTOS;ECT2104;QUÍMICA GERAL;1.0;36.0;0.027777777777777776
57635830;CONSOLIDADA;SALETE MARTINS ALVES;ECT2104;QUÍMICA GERAL;1.0;36.0;0.027777777777777776
57635831;CONSOLIDADA;ELISAMA VIEIRA DOS SANTOS;ECT2104;QUÍMICA GERAL;11.0;32.0;0.34375
57635831;CONSOLIDADA;SALETE MARTINS ALVES;ECT2104;QUÍMICA GERAL;11.0;32.0;0.34375
57635832;CONSOLIDADA;ELISAMA VIEIRA DOS SANTOS;ECT2104;QUÍMICA GERAL;6.0;35.0;0.17142857142857143
57635832;CONSOLIDADA;SALETE MARTINS ALVES;ECT2104;QUÍMICA GERAL;6.0;35.0;0.17142857142857143
57635833;CONSOLIDADA;ELISAMA VIEIRA DOS SANTOS;ECT2104;QUÍMICA GERAL;2.0;18.0;0.1111111111111111
57635833;CONSOLIDADA;SALETE MARTINS ALVES;ECT2104;QUÍMICA GERAL;2.0;18.0;0.1111111111111111
57635834;CONSOLIDADA;ELISAMA VIEIRA DOS SANTOS;ECT2104;QUÍMICA GERAL;2.0;18.0;0.1111111111111111
57635834;CONSOLIDADA;SALETE MARTINS ALVES;ECT2104;QUÍMICA GERAL;2.0;18.0;0.1111111111111111
57635836;CONSOLIDADA;ELISAMA VIEIRA DOS SANTOS;ECT2104;QUÍMICA GERAL;10.0;30.0;0.3333333333333333
57635837;CONSOLIDADA;ELISAMA VIEIRA DOS SANTOS;ECT2104;QUÍMICA GERAL;11.0;34.0;0.3235294117647059
57635838;CONSOLIDADA;ELISAMA VIEIRA DOS SANTOS;ECT2104;QUÍMICA GERAL;9.0;33.0;0.2727272727272727
57635839;CONSOLIDADA;ELISAMA VIEIRA DOS SANTOS;ECT2104;QUÍMICA GERAL;4.0;19.0;0.21052631578947367
57635840;CONSOLIDADA;ELISAMA VIEIRA DOS SANTOS;ECT2104;QUÍMICA GERAL;12.0;28.0;0.42857142857142855
57635842;CONSOLIDADA;ELISAMA VIEIRA DOS SANTOS;ECT2104;QUÍMICA GERAL;12.0;41.0;0.2926829268292683
57635843;CONSOLIDADA;ELISAMA VIEIRA DOS SANTOS;ECT2104;QUÍMICA GERAL;10.0;37.0;0.2702702702702703
57635844;CONSOLIDADA;ELISAMA VIEIRA DOS SANTOS;ECT2104;QUÍMICA GERAL;6.0;36.0;0.16666666666666666
57635845;CONSOLIDADA;ELISAMA VIEIRA DOS SANTOS;ECT2104;QUÍMICA GERAL;6.0;34.0;0.17647058823529413
57635846;CONSOLIDADA;ELISAMA VIEIRA DOS SANTOS;ECT2104;QUÍMICA GERAL;6.0;17.0;0.35294117647058826
57635847;CONSOLIDADA;EDNA MARIA RANGEL DE SA;ECT2105;PRÁTICAS DE LEITURA E ESCRITA I;86.0;129.0;0.6666666666666666
57635849;CONSOLIDADA;EDNA MARIA RANGEL DE SA;ECT2105;PRÁTICAS DE LEITURA E ESCRITA I;92.0;139.0;0.6618705035971223
57635851;CONSOLIDADA;ADA LIMA FERREIRA DE SOUSA;ECT2105;PRÁTICAS DE LEITURA E ESCRITA I;50.0;96.0;0.5208333333333334
57635852;CONSOLIDADA;ADA LIMA FERREIRA DE SOUSA;ECT2105;PRÁTICAS DE LEITURA E ESCRITA I;55.0;123.0;0.44715447154471544
57635852;CONSOLIDADA;JOSE ROMERITO SILVA;ECT2105;PRÁTICAS DE LEITURA E ESCRITA I;55.0;123.0;0.44715447154471544
57636790;CONSOLIDADA;EDNA MARIA RANGEL DE SA;ECT1530;PRÁTICAS DE LEITURA E ESCRITA DE GÊNEROS ACADÊMICOS;20.0;29.0;0.6896551724137931
57636790;CONSOLIDADA;JOSE ROMERITO SILVA;ECT1530;PRÁTICAS DE LEITURA E ESCRITA DE GÊNEROS ACADÊMICOS;20.0;29.0;0.6896551724137931
57636799;CONSOLIDADA;EDNA MARIA RANGEL DE SA;ECT2608;METODOLOGIA DA PESQUISA PARA O TRABALHO DE CONCLUSÃO DE CURSO EM CIÊNCIAS E TECNOLOGIA;41.0;62.0;0.6612903225806451
57636799;CONSOLIDADA;JOSE ROMERITO SILVA;ECT2608;METODOLOGIA DA PESQUISA PARA O TRABALHO DE CONCLUSÃO DE CURSO EM CIÊNCIAS E TECNOLOGIA;41.0;62.0;0.6612903225806451
57636276;CONSOLIDADA;ADA LIMA FERREIRA DE SOUSA;ECT2205;PRÁTICAS DE LEITURA E ESCRITA II;65.0;126.0;0.5158730158730159
57636272;CONSOLIDADA;GLICIA MARILI AZEVEDO DE MEDEIROS TINOCO;ECT2205;PRÁTICAS DE LEITURA E ESCRITA II;67.0;125.0;0.536
57636280;CONSOLIDADA;GLICIA MARILI AZEVEDO DE MEDEIROS TINOCO;ECT2205;PRÁTICAS DE LEITURA E ESCRITA II;33.0;95.0;0.3473684210526316
57636175;CONSOLIDADA;THIAGO ISAIAS NOBREGA DE LUCENA;ECT2106;CIÊNCIA, TECNOLOGIA E SOCIEDADE;88.0;149.0;0.5906040268456376
57636178;CONSOLIDADA;THIAGO ISAIAS NOBREGA DE LUCENA;ECT2106;CIÊNCIA, TECNOLOGIA E SOCIEDADE;57.0;108.0;0.5277777777777778
57636781;CONSOLIDADA;THIAGO ISAIAS NOBREGA DE LUCENA;ECT2503;POLÍTICA CIENTÍFICA E TECNOLÓGICA;33.0;42.0;0.7857142857142857
57636183;CONSOLIDADA;HERCULANA TORRES DOS SANTOS;ECT2302;METODOLOGIA CIENTÍFICA E TECNOLÓGICA;70.0;94.0;0.7446808510638298
57636185;CONSOLIDADA;HERCULANA TORRES DOS SANTOS;ECT2302;METODOLOGIA CIENTÍFICA E TECNOLÓGICA;92.0;148.0;0.6216216216216216
57636187;CONSOLIDADA;HERCULANA TORRES DOS SANTOS;ECT2302;METODOLOGIA CIENTÍFICA E TECNOLÓGICA;55.0;86.0;0.6395348837209303
57636184;CONSOLIDADA;GLAUCIO BEZERRA BRANDAO;ECT2302;METODOLOGIA CIENTÍFICA E TECNOLÓGICA;26.0;51.0;0.5098039215686274
57636186;CONSOLIDADA;GLAUCIO BEZERRA BRANDAO;ECT2302;METODOLOGIA CIENTÍFICA E TECNOLÓGICA;38.0;88.0;0.4318181818181818
57636777;CONSOLIDADA;HERCULANA TORRES DOS SANTOS;ECT1566;GESTÃO DO CONHECIMENTO;36.0;47.0;0.7659574468085106
57636785;CONSOLIDADA;GLAUCIO BEZERRA BRANDAO;ECT2602;PRÁTICAS DE STARTUP TECNOLÓGICA 2;8.0;9.0;0.8888888888888888
57636189;CONSOLIDADA;LORENA RAMOS CORREIA CARDOSO;ECT2202;ÁLGEBRA LINEAR;80.0;186.0;0.43010752688172044
57636193;CONSOLIDADA;LORENA RAMOS CORREIA CARDOSO;ECT2202;ÁLGEBRA LINEAR;57.0;221.0;0.2579185520361991
57636191;CONSOLIDADA;RONALDO CARLOTTO BATISTA;ECT2202;ÁLGEBRA LINEAR;14.0;141.0;0.09929078014184398
57636192;CONSOLIDADA;DEUSDEDIT MONTEIRO MEDEIROS;ECT2202;ÁLGEBRA LINEAR;1.0;52.0;0.019230769230769232
57636195;CONSOLIDADA;JACOPO VITI;ECT2202;ÁLGEBRA LINEAR;20.0;52.0;0.38461538461538464
57636332;CONSOLIDADA;SERGIO QUEIROZ DE MEDEIROS;ECT2303;LINGUAGEM DE PROGRAMAÇÃO;16.0;60.0;0.26666666666666666
57636332;CONSOLIDADA;BRUNO MARQUES FERREIRA DA SILVA;ECT2303;LINGUAGEM DE PROGRAMAÇÃO;16.0;60.0;0.26666666666666666
57636333;CONSOLIDADA;SERGIO QUEIROZ DE MEDEIROS;ECT2303;LINGUAGEM DE PROGRAMAÇÃO;10.0;25.0;0.4
57636333;CONSOLIDADA;BRUNO MARQUES FERREIRA DA SILVA;ECT2303;LINGUAGEM DE PROGRAMAÇÃO;10.0;25.0;0.4
57636335;CONSOLIDADA;SERGIO QUEIROZ DE MEDEIROS;ECT2303;LINGUAGEM DE PROGRAMAÇÃO;13.0;31.0;0.41935483870967744
57636335;CONSOLIDADA;EVERTON SANTI;ECT2303;LINGUAGEM DE PROGRAMAÇÃO;13.0;31.0;0.41935483870967744
57636312;CONSOLIDADA;DIEGO RODRIGO CABRAL SILVA;ECT2303;LINGUAGEM DE PROGRAMAÇÃO;11.0;40.0;0.275
57636314;CONSOLIDADA;DIEGO RODRIGO CABRAL SILVA;ECT2303;LINGUAGEM DE PROGRAMAÇÃO;7.0;22.0;0.3181818181818182
57636315;CONSOLIDADA;DIEGO RODRIGO CABRAL SILVA;ECT2303;LINGUAGEM DE PROGRAMAÇÃO;5.0;15.0;0.3333333333333333
57636315;CONSOLIDADA;CARLOS ALBERTO OLARTE VEGA;ECT2303;LINGUAGEM DE PROGRAMAÇÃO;5.0;15.0;0.3333333333333333
57636315;CONSOLIDADA;EVERTON SANTI;ECT2303;LINGUAGEM DE PROGRAMAÇÃO;5.0;15.0;0.3333333333333333
57636318;CONSOLIDADA;DIEGO RODRIGO CABRAL SILVA;ECT2303;LINGUAGEM DE PROGRAMAÇÃO;2.0;10.0;0.2
57636318;CONSOLIDADA;EVERTON SANTI;ECT2303;LINGUAGEM DE PROGRAMAÇÃO;2.0;10.0;0.2
57636328;CONSOLIDADA;CARLOS ALBERTO OLARTE VEGA;ECT2303;LINGUAGEM DE PROGRAMAÇÃO;15.0;29.0;0.5172413793103449
57636328;CONSOLIDADA;BRUNO MARQUES FERREIRA DA SILVA;ECT2303;LINGUAGEM DE PROGRAMAÇÃO;15.0;29.0;0.5172413793103449
57636331;CONSOLIDADA;CARLOS ALBERTO OLARTE VEGA;ECT2303;LINGUAGEM DE PROGRAMAÇÃO;13.0;27.0;0.48148148148148145
57636331;CONSOLIDADA;BRUNO MARQUES FERREIRA DA SILVA;ECT2303;LINGUAGEM DE PROGRAMAÇÃO;13.0;27.0;0.48148148148148145
57636336;CONSOLIDADA;EVERTON SANTI;ECT2303;LINGUAGEM DE PROGRAMAÇÃO;23.0;53.0;0.4339622641509434
57636336;CONSOLIDADA;IGOR ROSBERG DE MEDEIROS SILVA;ECT2303;LINGUAGEM DE PROGRAMAÇÃO;23.0;53.0;0.4339622641509434
57636320;CONSOLIDADA;HELTON MAIA PEIXOTO;ECT2303;LINGUAGEM DE PROGRAMAÇÃO;13.0;36.0;0.3611111111111111
57636320;CONSOLIDADA;FRANCISCO JOSE TARGINO VIDAL;ECT2303;LINGUAGEM DE PROGRAMAÇÃO;13.0;36.0;0.3611111111111111
57636323;CONSOLIDADA;HELTON MAIA PEIXOTO;ECT2303;LINGUAGEM DE PROGRAMAÇÃO;7.0;21.0;0.3333333333333333
57636323;CONSOLIDADA;FRANCISCO JOSE TARGINO VIDAL;ECT2303;LINGUAGEM DE PROGRAMAÇÃO;7.0;21.0;0.3333333333333333
57636324;CONSOLIDADA;HELTON MAIA PEIXOTO;ECT2303;LINGUAGEM DE PROGRAMAÇÃO;4.0;13.0;0.3076923076923077
57636324;CONSOLIDADA;FRANCISCO JOSE TARGINO VIDAL;ECT2303;LINGUAGEM DE PROGRAMAÇÃO;4.0;13.0;0.3076923076923077
57636326;CONSOLIDADA;HELTON MAIA PEIXOTO;ECT2303;LINGUAGEM DE PROGRAMAÇÃO;8.0;14.0;0.5714285714285714
57636326;CONSOLIDADA;FRANCISCO JOSE TARGINO VIDAL;ECT2303;LINGUAGEM DE PROGRAMAÇÃO;8.0;14.0;0.5714285714285714
57636349;CONSOLIDADA;IGOR ROSBERG DE MEDEIROS SILVA;ECT2303;LINGUAGEM DE PROGRAMAÇÃO;18.0;31.0;0.5806451612903226
57636351;CONSOLIDADA;IGOR ROSBERG DE MEDEIROS SILVA;ECT2303;LINGUAGEM DE PROGRAMAÇÃO;20.0;38.0;0.5263157894736842
57636352;CONSOLIDADA;IGOR ROSBERG DE MEDEIROS SILVA;ECT2303;LINGUAGEM DE PROGRAMAÇÃO;6.0;16.0;0.375
57636353;CONSOLIDADA;IGOR ROSBERG DE MEDEIROS SILVA;ECT2303;LINGUAGEM DE PROGRAMAÇÃO;15.0;31.0;0.4838709677419355
57636798;CONSOLIDADA;DEUSDEDIT MONTEIRO MEDEIROS;ECT2609;INTRODUÇÃO À DINÂMICA DOS FLUIDOS;4.0;11.0;0.36363636363636365
57636197;CONSOLIDADA;HECTOR LENY CARRION SALAZAR;ECT2201;CÁLCULO II;16.0;98.0;0.16326530612244897
57636199;CONSOLIDADA;PAULO HENRIQUE SOUSA DE OLIVEIRA;ECT2201;CÁLCULO II;32.0;105.0;0.3047619047619048
57636203;CONSOLIDADA;PAULO HENRIQUE SOUSA DE OLIVEIRA;ECT2201;CÁLCULO II;24.0;135.0;0.17777777777777778
57636201;CONSOLIDADA;CARLOS EDUARDO PELLICER DE OLIVEIRA;ECT2201;CÁLCULO II;22.0;79.0;0.27848101265822783
57636207;CONSOLIDADA;CARLOS EDUARDO PELLICER DE OLIVEIRA;ECT2201;CÁLCULO II;7.0;52.0;0.1346153846153846
57636209;CONSOLIDADA;ORIVALDO VIEIRA DE SANTANA JUNIOR;ECT2203;LÓGICA DE PROGRAMAÇÃO;20.0;48.0;0.4166666666666667
57636211;CONSOLIDADA;ORIVALDO VIEIRA DE SANTANA JUNIOR;ECT2203;LÓGICA DE PROGRAMAÇÃO;20.0;44.0;0.45454545454545453
57636213;CONSOLIDADA;ORIVALDO VIEIRA DE SANTANA JUNIOR;ECT2203;LÓGICA DE PROGRAMAÇÃO;25.0;88.0;0.2840909090909091
57636215;CONSOLIDADA;ORIVALDO VIEIRA DE SANTANA JUNIOR;ECT2203;LÓGICA DE PROGRAMAÇÃO;22.0;49.0;0.4489795918367347
57636219;CONSOLIDADA;RUMMENIGGE RUDSON DANTAS;ECT2203;LÓGICA DE PROGRAMAÇÃO;9.0;19.0;0.47368421052631576
57636220;CONSOLIDADA;RUMMENIGGE RUDSON DANTAS;ECT2203;LÓGICA DE PROGRAMAÇÃO;6.0;15.0;0.4
57636222;CONSOLIDADA;RUMMENIGGE RUDSON DANTAS;ECT2203;LÓGICA DE PROGRAMAÇÃO;14.0;30.0;0.4666666666666667
57636223;CONSOLIDADA;RUMMENIGGE RUDSON DANTAS;ECT2203;LÓGICA DE PROGRAMAÇÃO;13.0;29.0;0.4482758620689655
57636225;CONSOLIDADA;IDALMIS MILIAN SARDINA MARTINS;ECT2203;LÓGICA DE PROGRAMAÇÃO;7.0;19.0;0.3684210526315789
57636227;CONSOLIDADA;IDALMIS MILIAN SARDINA MARTINS;ECT2203;LÓGICA DE PROGRAMAÇÃO;0.0;11.0;0.0
57636229;CONSOLIDADA;IDALMIS MILIAN SARDINA MARTINS;ECT2203;LÓGICA DE PROGRAMAÇÃO;8.0;18.0;0.4444444444444444
57636231;CONSOLIDADA;IDALMIS MILIAN SARDINA MARTINS;ECT2203;LÓGICA DE PROGRAMAÇÃO;5.0;11.0;0.45454545454545453
57636256;CONSOLIDADA;LUCIO MARASSI DE SOUZA ALMEIDA;ECT2204;INTRODUÇÃO À FÍSICA CLÁSSICA I;55.0;169.0;0.3254437869822485
57636263;CONSOLIDADA;LUCIO MARASSI DE SOUZA ALMEIDA;ECT2204;INTRODUÇÃO À FÍSICA CLÁSSICA I;15.0;37.0;0.40540540540540543
57636258;CONSOLIDADA;PEDRO DA CUNHA FERREIRA;ECT2204;INTRODUÇÃO À FÍSICA CLÁSSICA I;62.0;161.0;0.38509316770186336
57636261;CONSOLIDADA;JOSE HENRIQUE FERNANDEZ;ECT2204;INTRODUÇÃO À FÍSICA CLÁSSICA I;28.0;68.0;0.4117647058823529
57636267;CONSOLIDADA;SERGIO RODRIGUEZ PEREZ;ECT2204;INTRODUÇÃO À FÍSICA CLÁSSICA I;76.0;212.0;0.3584905660377358
57636270;CONSOLIDADA;SERGIO RODRIGUEZ PEREZ;ECT2204;INTRODUÇÃO À FÍSICA CLÁSSICA I;50.0;118.0;0.423728813559322
57636751;CONSOLIDADA;PEDRO DA CUNHA FERREIRA;ECT2403;FÍSICA EXPERIMENTAL II;27.0;41.0;0.6585365853658537
57636753;CONSOLIDADA;PEDRO DA CUNHA FERREIRA;ECT2403;FÍSICA EXPERIMENTAL II;27.0;44.0;0.6136363636363636
57636758;CONSOLIDADA;MARCELO KIYOSHI KIAN NAKAEMA;ECT2403;FÍSICA EXPERIMENTAL II;28.0;37.0;0.7567567567567568
57640786;CONSOLIDADA;TARCIRO NORTARSON CHAVES MENDES;ECT2403;FÍSICA EXPERIMENTAL II;28.0;43.0;0.6511627906976745
57636746;CONSOLIDADA;ANDRE BESSA MOREIRA;ECT2403;FÍSICA EXPERIMENTAL II;32.0;51.0;0.6274509803921569
57636756;CONSOLIDADA;ANDRE BESSA MOREIRA;ECT2403;FÍSICA EXPERIMENTAL II;32.0;37.0;0.8648648648648649
57641736;CONSOLIDADA;ANDRE BESSA MOREIRA;ECT2403;FÍSICA EXPERIMENTAL II;5.0;7.0;0.7142857142857143
57636730;CONSOLIDADA;JOSE HENRIQUE FERNANDEZ;ECT2307;FÍSICA EXPERIMENTAL I;17.0;22.0;0.7727272727272727
57640784;CONSOLIDADA;MARCELO KIYOSHI KIAN NAKAEMA;ECT2307;FÍSICA EXPERIMENTAL I;20.0;26.0;0.7692307692307693
57636726;CONSOLIDADA;RONAI MACHADO LISBOA;ECT2307;FÍSICA EXPERIMENTAL I;22.0;57.0;0.38596491228070173
57636736;CONSOLIDADA;RONAI MACHADO LISBOA;ECT2307;FÍSICA EXPERIMENTAL I;20.0;26.0;0.7692307692307693
57636724;CONSOLIDADA;TARCIRO NORTARSON CHAVES MENDES;ECT2307;FÍSICA EXPERIMENTAL I;9.0;19.0;0.47368421052631576
57636738;CONSOLIDADA;TARCIRO NORTARSON CHAVES MENDES;ECT2307;FÍSICA EXPERIMENTAL I;5.0;7.0;0.7142857142857143
57636740;CONSOLIDADA;TARCIRO NORTARSON CHAVES MENDES;ECT2307;FÍSICA EXPERIMENTAL I;4.0;15.0;0.26666666666666666
57636734;CONSOLIDADA;ANDRE BESSA MOREIRA;ECT2307;FÍSICA EXPERIMENTAL I;24.0;28.0;0.8571428571428571
57636282;CONSOLIDADA;EFRAIN PANTALEON MATAMOROS;ECT2206;GESTÃO E ECONOMIA DA CIÊNCIA, TECNOLOGIA E INOVAÇÃO;68.0;108.0;0.6296296296296297
57636283;CONSOLIDADA;CARLOS ALEXANDRE CAMARGO DE ABREU;ECT2206;GESTÃO E ECONOMIA DA CIÊNCIA, TECNOLOGIA E INOVAÇÃO;53.0;106.0;0.5
57636284;CONSOLIDADA;ZULMARA VIRGINIA DE CARVALHO;ECT2206;GESTÃO E ECONOMIA DA CIÊNCIA, TECNOLOGIA E INOVAÇÃO;62.0;118.0;0.5254237288135594
57636286;CONSOLIDADA;ZULMARA VIRGINIA DE CARVALHO;ECT2206;GESTÃO E ECONOMIA DA CIÊNCIA, TECNOLOGIA E INOVAÇÃO;60.0;103.0;0.5825242718446602
57636289;CONSOLIDADA;ZULMARA VIRGINIA DE CARVALHO;ECT2206;GESTÃO E ECONOMIA DA CIÊNCIA, TECNOLOGIA E INOVAÇÃO;59.0;122.0;0.48360655737704916
57636779;CONSOLIDADA;EFRAIN PANTALEON MATAMOROS;ECT1553;EMPREENDEDORISMO, NEGÓCIOS E GESTÃO DE PROJETOS INOVADORES;36.0;70.0;0.5142857142857142
57636783;CONSOLIDADA;CARLOS ALEXANDRE CAMARGO DE ABREU;ECT1503;MATEMÁTICA FINANCEIRA;25.0;66.0;0.3787878787878788
57636786;CONSOLIDADA;ZULMARA VIRGINIA DE CARVALHO;ECT2512;FUNDAMENTOS DE PROPRIEDADE INTELECTUAL E TRANSFERÊNCIA DE TECNOLOGIA;17.0;20.0;0.85
57636290;CONSOLIDADA;KELLEN CARLA LIMA;ECT2207;PROBABILIDADE E ESTATÍSTICA;62.0;358.0;0.17318435754189945
57636292;CONSOLIDADA;GUSTAVO ZAMPIER DOS SANTOS LIMA;ECT2207;PROBABILIDADE E ESTATÍSTICA;93.0;165.0;0.5636363636363636
57636293;CONSOLIDADA;JOAO VITAL DA CUNHA JUNIOR;ECT2207;PROBABILIDADE E ESTATÍSTICA;39.0;92.0;0.42391304347826086
57636294;CONSOLIDADA;JOAO VITAL DA CUNHA JUNIOR;ECT2207;PROBABILIDADE E ESTATÍSTICA;18.0;57.0;0.3157894736842105
57636801;CONSOLIDADA;HELTON MAIA PEIXOTO;ECT2703;TÓPICOS AVANÇADOS EM INFORMÁTICA II;13.0;19.0;0.6842105263157895
57636793;CONSOLIDADA;BRUNO MARQUES FERREIRA DA SILVA;ECT2540;PROGRAMAÇÃO ORIENTADA A OBJETOS;17.0;38.0;0.4473684210526316
57636354;CONSOLIDADA;JOAO RODRIGO SOUZA LEAO;ECT2304;INTRODUÇÃO À FÍSICA CLÁSSICA II;12.0;59.0;0.2033898305084746
57636356;CONSOLIDADA;JOAO RODRIGO SOUZA LEAO;ECT2304;INTRODUÇÃO À FÍSICA CLÁSSICA II;5.0;20.0;0.25
57636355;CONSOLIDADA;NEEMIAS ALVES DE LIMA;ECT2304;INTRODUÇÃO À FÍSICA CLÁSSICA II;60.0;70.0;0.8571428571428571
57636357;CONSOLIDADA;NEEMIAS ALVES DE LIMA;ECT2304;INTRODUÇÃO À FÍSICA CLÁSSICA II;50.0;128.0;0.390625
57636358;CONSOLIDADA;MARCELO KIYOSHI KIAN NAKAEMA;ECT2304;INTRODUÇÃO À FÍSICA CLÁSSICA II;19.0;33.0;0.5757575757575758
57636361;CONSOLIDADA;LAURO WANDERLEY MELLER;ECT2305;PRÁTICA DE LEITURA EM INGLÊS;60.0;86.0;0.6976744186046512
57636363;CONSOLIDADA;LAURO WANDERLEY MELLER;ECT2305;PRÁTICA DE LEITURA EM INGLÊS;38.0;52.0;0.7307692307692307
57636364;CONSOLIDADA;LAURO WANDERLEY MELLER;ECT2305;PRÁTICA DE LEITURA EM INGLÊS;55.0;73.0;0.7534246575342466
57636368;CONSOLIDADA;LAURO WANDERLEY MELLER;ECT2305;PRÁTICA DE LEITURA EM INGLÊS;14.0;91.0;0.15384615384615385
